quoted_at,zone_band,outward_code,representative_postcode,address1,destination_label,service_window,pickup_after,deliver_before,requested_vehicle,requested_vehicle_type,quote_status,http_status,price_net,price_gross,returned_vehicle_type,pickup_eta,delivery_eta,min_realistic_time,error
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,15.53 GBP,18.64 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:28:52+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,17.75 GBP,21.30 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:25:14+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,15.53 GBP,18.64 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:28:52+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,17.75 GBP,21.30 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:25:14+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,17.90 GBP,21.48 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:28:52+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,20.32 GBP,24.38 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:25:14+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,17.90 GBP,21.48 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:28:52+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,20.32 GBP,24.38 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:25:14+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,17.90 GBP,21.48 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:28:52+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W8,W8 6AG,224-238 Kensington High Street,Design Museum,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,20.32 GBP,24.38 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:25:14+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,8.22 GBP,9.86 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,8.22 GBP,9.86 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,8.22 GBP,9.86 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,10.51 GBP,12.61 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,12.53 GBP,15.04 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,15.11 GBP,18.13 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,12.53 GBP,15.04 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,15.11 GBP,18.13 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,12.53 GBP,15.04 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,15.11 GBP,18.13 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,14.53 GBP,17.44 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,16.77 GBP,20.12 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,14.53 GBP,17.44 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,16.77 GBP,20.12 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,14.53 GBP,17.44 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:21:56+01:00,46,
2026-05-05T05:14:47+00:00,zone2,W9,W9 1JS,Elgin Avenue,Maida Vale Station,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,16.77 GBP,20.12 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:20:59+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,10.17 GBP,12.20 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,10.77 GBP,12.92 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,10.17 GBP,12.20 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,10.77 GBP,12.92 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,10.17 GBP,12.20 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,10.77 GBP,12.92 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,15.96 GBP,19.15 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,16.91 GBP,20.29 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,15.96 GBP,19.15 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,16.91 GBP,20.29 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,15.96 GBP,19.15 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,16.91 GBP,20.29 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,18.15 GBP,21.78 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,19.61 GBP,23.53 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,pushbike,10,ok,200,18.15 GBP,21.78 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_12_13,2026-05-05T12:00:00+01:00,2026-05-05T13:00:00+01:00,motorcycle,20,ok,200,19.61 GBP,23.53 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,pushbike,10,ok,200,18.15 GBP,21.78 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:29:29+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W10,W10 6HJ,111-117 Lancaster Road,Museum of Brands,one_hour_15_16,2026-05-05T15:00:00+01:00,2026-05-05T16:00:00+01:00,motorcycle,20,ok,200,19.61 GBP,23.53 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:24:34+01:00,53,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_9_12,2026-05-05T09:00:00+01:00,2026-05-05T12:00:00+01:00,motorcycle,20,ok,200,10.82 GBP,12.98 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_12_15,2026-05-05T12:00:00+01:00,2026-05-05T15:00:00+01:00,motorcycle,20,ok,200,10.82 GBP,12.98 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,pushbike,10,ok,200,8.76 GBP,10.51 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,three_hour_15_18,2026-05-05T15:00:00+01:00,2026-05-05T18:00:00+01:00,motorcycle,20,ok,200,10.82 GBP,12.98 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,pushbike,10,ok,200,13.06 GBP,15.67 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_9_11,2026-05-05T09:00:00+01:00,2026-05-05T11:00:00+01:00,motorcycle,20,ok,200,15.52 GBP,18.62 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,pushbike,10,ok,200,13.06 GBP,15.67 GBP,10,2026-05-05T12:00:00+01:00,2026-05-05T12:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_12_14,2026-05-05T12:00:00+01:00,2026-05-05T14:00:00+01:00,motorcycle,20,ok,200,15.52 GBP,18.62 GBP,20,2026-05-05T12:00:00+01:00,2026-05-05T12:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,pushbike,10,ok,200,13.06 GBP,15.67 GBP,10,2026-05-05T15:00:00+01:00,2026-05-05T15:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,two_hour_15_17,2026-05-05T15:00:00+01:00,2026-05-05T17:00:00+01:00,motorcycle,20,ok,200,15.52 GBP,18.62 GBP,20,2026-05-05T15:00:00+01:00,2026-05-05T15:21:20+01:00,49,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,pushbike,10,ok,200,15.04 GBP,18.05 GBP,10,2026-05-05T09:00:00+01:00,2026-05-05T09:22:33+01:00,47,
2026-05-05T05:14:47+00:00,zone2,W11,W11 3HT,Notting Hill Gate,Notting Hill Gate Station,one_hour_9_10,2026-05-05T09:00:00+01:00,2026-05-05T10:00:00+01:00,motorcycle,20,ok,200,17.12 GBP,20.54 GBP,20,2026-05-05T09:00:00+01:00,2026-05-05T09:21:20+01:00,49,
